scenario_name,fault_injection_timestamp,detection_timestamp,recovery_timestamp,detection_delay,recovery_delay,poll_interval,notes,sync_mode,topology_name,topology_file,target_link,target_src_city,target_dst_city,target_distance_km,controller_app,background_traffic,background_flow_count,pre_fault_fidelity,post_fault_fidelity,post_recovery_fidelity,node_count,link_count,sync_duration_ms,api_call_count,pre_fault_total_packets,pre_fault_total_bytes,post_detection_total_packets,post_detection_total_bytes,post_recovery_total_packets,post_recovery_total_bytes,repeat_index,configured_repeat_count
multi_fault_scenario_fault_2,2026-04-23T13:59:05.362221+00:00,2026-04-23T13:59:07.224021+00:00,,1.8618,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8859201403123447,0.8495595384105434,,8,10,165.69250996690243,28,19485,44277650,24432,54884856,,,4,10
multi_fault_scenario_fault_1,2026-04-23T13:59:17.229862+00:00,2026-04-23T13:59:18.190197+00:00,,0.960335,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8418240240993122,0.9177303043242735,,8,10,149.31200502905995,28,446,34844,7902,22585864,,,5,10
multi_fault_scenario_fault_2,2026-04-23T13:59:18.313844+00:00,2026-04-23T13:59:20.339640+00:00,,2.025796,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,iperf_tcp,12,0.9094975636922997,0.8545202168516677,,8,10,149.31200502905995,28,20421,46442178,23042,52787892,,,5,10
multi_fault_scenario_fault_1,2026-04-23T13:59:30.209999+00:00,2026-04-23T13:59:30.857365+00:00,,0.647366,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8413856155142471,0.8838364494073108,,8,10,119.5797409163788,28,452,35404,7904,22962708,,,6,10
multi_fault_scenario_fault_2,2026-04-23T13:59:31.336545+00:00,2026-04-23T13:59:32.975580+00:00,,1.639035,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8773810161387969,0.8363007629411608,,8,10,119.5797409163788,28,16663,40542002,22870,56416328,,,6,10
multi_fault_scenario_fault_1,2026-04-23T13:59:43.175196+00:00,2026-04-23T13:59:43.920354+00:00,,0.745158,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8415579516154906,0.8745444311328895,,8,10,158.29187107738107,28,452,35416,7906,23023504,,,7,10
multi_fault_scenario_fault_2,2026-04-23T13:59:44.268320+00:00,2026-04-23T13:59:46.076442+00:00,,1.808122,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8692643951310299,0.845788660335629,,8,10,158.29187107738107,28,15106,39877450,20844,52851880,,,7,10
multi_fault_scenario_fault_1,2026-04-23T13:59:56.736790+00:00,2026-04-23T13:59:57.373862+00:00,,0.637072,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8415605819279516,0.8791245320580512,,8,10,272.0679739722982,28,436,33876,6118,22250584,,,8,10
multi_fault_scenario_fault_2,2026-04-23T13:59:57.857669+00:00,2026-04-23T13:59:58.720633+00:00,,0.862964,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8736420592426598,0.7654687110510161,,8,10,272.0679739722982,28,17232,40192540,17232,40192540,,,8,10
multi_fault_scenario_fault_1,2026-04-23T14:00:08.730640+00:00,2026-04-23T14:00:09.410015+00:00,,0.679375,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8414623943715471,0.8811166534901672,,8,10,117.14096297509968,28,460,36060,7996,22838628,,,9,10
multi_fault_scenario_fault_2,2026-04-23T14:00:09.848325+00:00,2026-04-23T14:00:11.520046+00:00,,1.671721,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8754667048735372,0.839750532174895,,8,10,117.14096297509968,28,16161,41352466,19890,54208896,,,9,10
multi_fault_scenario_fault_1,2026-04-23T14:00:21.631976+00:00,2026-04-23T14:00:22.243112+00:00,,0.611136,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8414457749042485,0.8766910527789893,,8,10,151.99597307946533,28,460,36020,7874,22830344,,,10,10
multi_fault_scenario_fault_2,2026-04-23T14:00:22.734456+00:00,2026-04-23T14:00:24.381789+00:00,,1.647333,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8721110411682025,0.8403127482414636,,8,10,151.99597307946533,28,17186,40281432,22788,54327356,,,10,10
